sabha,work_id,work_category,work,state,mp_name,constituency,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,completed,sr_no,ida,expenditure_date,fund_disbursed_amount_rs,expenditure_sr_no,expenditure_state,expenditure_work,expenditure_ida,expenditure_mp_name,expenditure_constituency,vendor_name,payment_status,image,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_amount_rs,recommendation_sanction_amount_deviation_rs,sanctioned_to_recommended_ratio,disbursement_ratio,remaining_amount_rs,recommendation_to_sanction_days,sanction_to_completion_days,anomaly_score,is_anomaly,anomaly_component,financial_component,execution_component,completeness_component,risk_score,risk_level,risk_indicators,similar_works
Lok Sabha,WS/MP18338/2024-2025/149812,Normal/Others,WS/MP18338/2024-2025/149812-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in muknoor (V),2024-10-29,99906.0,2024-12-17,,,1,7534,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149813,Normal/Others,WS/MP18338/2024-2025/149813-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Yeliminedu (V),2024-10-29,99906.0,2024-12-17,,,1,7535,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149814,Normal/Others,WS/MP18338/2024-2025/149814-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Toolekalan (V),2024-10-29,99906.0,2024-12-17,,,1,7536,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18277/2024-2025/149815,Normal/Others,WS/MP18277/2024-2025/149815-Construction of boundary walls of existing public and community buildings,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,Construction of boundary walls at Shillya Park East & West Side Lowa Ramgopalpur GP,2024-10-29,500000.0,2025-02-07,,,0,7537,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,101,,-0.1066449557673374,False,0.019622740281744606,0.0,0.13395638629283488,0.75,6.74,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18338/2024-2025/149816,Normal/Others,WS/MP18338/2024-2025/149816-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in kappapahad (V),2024-10-29,99906.0,2024-12-17,,,1,7538,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149817,Normal/Others,WS/MP18338/2024-2025/149817-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in turkaguda (V),2024-10-29,99906.0,2024-12-17,,,1,7539,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149818,Normal/Others,WS/MP18338/2024-2025/149818-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Cherla Patelguda (V),2024-10-29,99906.0,2024-12-17,,,1,7540,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149819,Normal/Others,WS/MP18338/2024-2025/149819-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in POcharam (V),2024-10-29,99906.0,2024-12-17,,,1,7541,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP710/2025-2026/149820,Normal/Others,"WS/MP710/2025-2026/149820-Construction of roads, link roads, pathways or any other road with or without drainage system",Puducherry,Vaithilingam Ve,Puducherry,"Formation and providing WBM Gr.1 to the Gnanasambandam Nagar and WBM Gr.2 to the Balaji Nagar, Muthupillaipalayam, Oulgaret Municipality, Puducherry.",2024-10-29,845883.0,2025-07-29,,,0,7542,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),,,,,,,,,,,,,,209368972.11,,,,,,273,,-0.0361403105529563,False,0.3759850858814869,0.0,0.40186915887850466,0.75,28.58,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18338/2024-2025/149821,Normal/Others,WS/MP18338/2024-2025/149821-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Uppariguda (V),2024-10-29,99906.0,2024-12-17,,,1,7543,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18277/2024-2025/149822,Normal/Others,WS/MP18277/2024-2025/149822-Construction of buildings for community cultural activities,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,"Construction of Open Stage at Bahirghannya Playground near ful Bibi bus Stands, Kurkuba GP",2024-10-29,250000.0,2025-02-07,,,0,7544,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,101,,-0.11655564495396686,False,0.0,0.0,0.13395638629283488,0.75,5.76,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18338/2024-2025/149823,Normal/Others,WS/MP18338/2024-2025/149823-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Bodakonda (V),2024-10-29,99906.0,2024-12-17,,,1,7545,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18338/2024-2025/149824,Normal/Others,WS/MP18338/2024-2025/149824-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Rangapur (V),2024-10-29,99906.0,2024-12-17,,,1,7546,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18214/2025-2026/149825,Normal/Others,WS/MP18214/2025-2026/149825-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block rajpur Graam jamuva asharam bharti ambedkar park ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7547,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149826,Normal/Others,WS/MP18214/2025-2026/149826-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block rajpur kallu bajar malik dargah aram shah majar rajpur town ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7548,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149827,Normal/Others,WS/MP18214/2025-2026/149827-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block derapur maujpur mukhya chauraha shahid khan ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7549,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149828,Normal/Others,WS/MP18214/2025-2026/149828-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block sandalpur mela bajar ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7550,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149829,Normal/Others,WS/MP18214/2025-2026/149829-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block sandalpur panchayat ghar chauraha graam bhadpura ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7551,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149830,Normal/Others,WS/MP18214/2025-2026/149830-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block rajpur me pitampur dargah ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7552,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149831,Normal/Others,WS/MP18214/2025-2026/149831-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block rajpur gauhani bangar Bholenath Mandir ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7553,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149832,Normal/Others,WS/MP18214/2025-2026/149832-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),block sandalpur me gram panchayat jasapur dalit basti ke pass high must light,2024-10-29,268500.0,2025-06-05,,,0,7554,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149833,Normal/Others,WS/MP18214/2025-2026/149833-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sandalpur Bahadurpur Men Muslim Chauraha Ke Pass High Mast Ligh,2024-10-29,268500.0,2025-06-05,,,0,7555,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149834,Normal/Others,WS/MP18214/2025-2026/149834-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sandalpur Sudhvapur Men Hanuman Ji mandir KE pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7556,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149835,Normal/Others,WS/MP18214/2025-2026/149835-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur Khojafool Highway Yadav Ata Chakki Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7557,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149836,Normal/Others,WS/MP18214/2025-2026/149836-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Gulabpur katyani Mandir Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7558,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149837,Normal/Others,WS/MP18214/2025-2026/149837-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur Pichaura Chauraha Gubar Chaurahe KE pass High mast Light,2024-10-29,268500.0,2025-06-05,,,0,7559,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149838,Normal/Others,WS/MP18214/2025-2026/149838-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur New Basti Masjid Bali Gali Vard Number 9 kanhaiya Nagar Ke pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7560,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149839,Normal/Others,WS/MP18214/2025-2026/149839-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur Aram Shah Baba Dargah Chauraha Ambedkar Nagar Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7561,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149840,Normal/Others,WS/MP18214/2025-2026/149840-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur Prathmik Vidhayalay Amrahat Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7562,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149841,Normal/Others,WS/MP18214/2025-2026/149841-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Rataniyanpur Chauraha ke pass high mast light,2024-10-29,268500.0,2025-06-12,,,0,7563,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,226,,-0.08929328551508581,False,0.10732592483595013,0.0,0.32866043613707163,0.75,14.05,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149842,Normal/Others,WS/MP18214/2025-2026/149842-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Lalpurva Chauraha Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7564,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149843,Normal/Others,WS/MP18214/2025-2026/149843-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Mungisapur Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7565,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149844,Normal/Others,WS/MP18214/2025-2026/149844-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Udnapur Bamba Charahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7566,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149845,Normal/Others,WS/MP18214/2025-2026/149845-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Chichauli Charahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7567,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149846,Normal/Others,WS/MP18214/2025-2026/149846-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sandalpur Balaiyapur Charahe Par Jakhe baba Mandir Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7568,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149847,Normal/Others,WS/MP18214/2025-2026/149847-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sikandara Mujaffarpur Praimari School Ke pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7569,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149848,Normal/Others,WS/MP18214/2025-2026/149848-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Gram PAnchayat Khirvan Panchyat Ghar Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7570,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149849,Normal/Others,WS/MP18214/2025-2026/149849-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Derapur Jignish Durga Mandir Shiv Mandir Tidva Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7571,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149850,Normal/Others,WS/MP18214/2025-2026/149850-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Rajpur Milanpur Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7572,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149851,Normal/Others,WS/MP18214/2025-2026/149851-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sandalpur Naval Ka Purva Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7573,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149852,Normal/Others,WS/MP18214/2025-2026/149852-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Block Sandalpur Asvi Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-12,,,0,7574,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,226,,-0.08929328551508581,False,0.10732592483595013,0.0,0.32866043613707163,0.75,14.05,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18214/2025-2026/149853,Normal/Others,WS/MP18214/2025-2026/149853-Street lights,Uttar Pradesh,JITENDRA KUMAR DOHARE,Etawah(Sc),Swami Nardanand Sarswati Geeta Vidhyalay Kishvakheda Derapur sikandara Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,,,0,7575,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),,,,,,,,,,,,,,188747306.26,,,,,,219,,-0.09112553744585533,False,0.09806489538472328,0.0,0.3177570093457944,0.75,13.42,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18338/2024-2025/149854,Normal/Others,WS/MP18338/2024-2025/149854-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Cheeded (V),2024-10-29,99906.0,2024-12-17,,,1,7576,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-02-27,99906.0,147000000.0,,,,,,49,72.0,0.030882993579494533,True,0.7147511600580185,0.0,0.1302221947143653,0.25,38.94,MEDIUM,['Elevated anomaly intensity'],[]
